"Average_Damage_Grade";"has_water_post";"has_electricity_post";"average_income";"Percentage_Education_Level";"Percentage_Bankaccount";"Buildings_per_Population";"Death_per_Population";"ward_id";"outlier"
0.2633517787005328;-1.6439613685402388;-0.31893403587574354;-0.7772575281818669;-1.223882773353426;-0.6393949728726286;-1.8061385442510476;-0.3523495337655297;120401;"false"
-0.08921893312433579;0.8884844552876245;-2.1263269717939224;-0.5919552406654608;-0.6290517497212171;-1.015298344649256;-0.5698210507163625;-0.3412245580001206;120803;"false"
-0.7343713930026654;0.842792675766696;-2.5316212994593217;-0.9702431692589106;-0.21965530499048547;-0.9913562844826302;-1.2338779541783256;-0.7078272169341644;120804;"false"
-0.9683335312864982;0.7489063002870787;-1.5779320934036956;-0.8568641051261474;-0.3183913300895128;0.1252976929359275;1.3698691946262438;0.24692340648840752;120701;"false"
-1.5967335730839936;-0.5685081583544426;-2.676213506052771;-0.842955502237254;-1.2013285758760377;-0.8682825259223628;-1.3645606348704846;-0.6942614895026807;120506;"false"
-1.7591205726456267;0.30815545828745894;-2.686531270204431;-1.267947248363006;-2.6593538646759014;-0.8795336700721625;-0.022613053019073855;-1.08936897359052;120508;"false"
-2.215223840113602;-0.6614088055773116;-1.3309300186732913;-0.9234029357713667;0.6543985611915498;0.46255891223642276;1.4053046965091567;-0.2744476163455813;120702;"false"
-1.3400772616351937;0.9089532991965914;-2.6913147310973162;-0.5581438043316574;-1.1384077572467695;-1.1963234889951246;1.93088248117112;-0.8023997383125979;120503;"false"
-0.29218494135051465;-1.9603033539527939;-1.7600089800087428;-0.8252350730069026;-0.5838415384129134;-0.2810775477008556;-1.8709429232806576;0.2794147871131652;120404;"false"
-1.5993990688449435;-0.4981501300850143;-2.680510609576732;-0.849683904068428;-0.07993605820578041;-0.09082260825076627;-0.29609629507596114;-1.275618550558357;120507;"false"
-0.22492142098262294;0.8138245783049309;-0.44626634527803544;-0.3603748131311692;-0.3454143511488644;-0.4129349380895614;-0.2775426599309471;-0.5715951496199331;210602;"false"
0.1712413889691398;-1.410011556662157;-2.5701764145817134;-1.2024558620088848;-0.3535701913746389;-0.8460065545897217;-0.6805142387863571;-0.6191252635960072;120405;"false"
0.3998113747121656;0.5381028595363652;0.3757418804076389;-0.5408145304155035;-0.9714611385722469;-0.8398280018281546;1.840546999105129;-0.10100250455344924;210702;"false"
-0.002838160928462729;0.7278461403183549;0.6382123889715844;-1.18062031977351;-0.4236309883148345;-1.0430411793692704;-1.2052225980194782;-0.20567417223248477;210104;"false"
-0.09560071894507864;0.37767343121606267;-0.16197091722860713;-0.1660254201499197;-0.7641180679697759;-0.5374269588764616;-1.3729334024634066;-1.0968507376137568;200201;"false"
-0.14943468266273507;0.5872906264257107;0.2741184763453043;-0.6842589325702343;-0.31799338184161624;2.70895075315025;-0.19279839825565886;-0.7939386101242958;200502;"false"
-0.040723459112872284;0.5706746352223377;-1.3586027383965067;-0.786349775331307;-1.0469278596088547;-1.0857907400558275;-0.35010398313752716;-1.0198766327011812;210604;"false"
0.2145722633469041;0.4274663431661037;-1.343096197826429;-0.8141765203879103;-0.6043811639648349;-1.0200406660219672;0.29629190313913206;-0.6038661356329497;210503;"false"
-1.1235721660928775;0.21402531237817485;-2.368634546137214;-0.29158022424364183;-0.9780704998588152;-0.8264433416503404;-0.9637186352119913;-1.230582382027714;210307;"false"
-0.10170755770886625;0.037321880457149466;0.6400788382392917;-0.6621316112634923;0.17241159214873247;-0.018574564426268855;0.0541592360205201;-0.9067624201330563;210406;"false"
-1.1104076084803236;-0.1156821968432992;-2.581635187331655;-1.315529615734751;-0.8196178932679665;-1.1258106991711132;-0.975728121672231;-0.6994569352820509;200113;"false"
0.21409541379007296;0.8376191091966014;0.4740177314078176;-0.4116140668878944;-0.33646975722032074;-0.9646065610354205;-0.3865833559520099;-0.6793725725963461;210803;"false"
-0.9444472411177953;-0.1626341490778886;0.659594777391991;-0.6779421863729671;-0.43733157500467235;-0.6289976959356235;-1.246608165401112;-0.6482026331370719;210106;"false"
-0.5180208419742831;0.6290251050337308;0.6121957129164908;1.0643667020371104;-1.1732807901681215;-0.379635742466034;-0.9396570378100616;-0.4040867345910088;210107;"false"
-1.4449665741170512;0.7025004651722406;-1.1599021478490907;-1.0902651700608796;-0.2758993005085543;-0.7899455116108798;0.17187131228975655;-0.7710146221334545;200908;"false"
-0.6496345304268888;0.5206898769331088;0.658991137447021;0.3419959989578894;2.445861286591469;2.639624576093501;0.5669019711075314;-0.30466339468419457;210501;"false"
-0.007359696067178175;-0.8697949070556594;-1.5716960916692368;-1.3128885359659002;-0.4303339086809392;-1.0892659956228257;-0.3644542321557049;-0.791899949352932;200906;"false"
0.016843692261354654;-0.4769553840683864;0.6390492074754052;-0.5213136123819971;1.4624482920189918;0.6047853984403428;0.8734623639358611;-0.4795721903837483;210502;"false"
-0.7934362246086168;-0.7288517018730257;-2.685269385380127;-1.0601765494030426;-1.3239245424380592;-0.6800001047960674;0.11855204301533555;-0.0222388088128988;210405;"false"
0.24290804676246192;-0.9609141521818112;0.3861795817436314;-0.2883752242142575;-1.255906820101471;-0.5344267610462783;-0.4203886252860987;-0.6100351508871007;210606;"false"
0.16351855860572662;0.1241353112665263;-0.6402845458718402;-0.470624787359453;-0.08200974330951318;-0.2817984888957494;0.38412479861444904;-0.8767233698498748;200306;"false"
-0.34076317504187387;-1.5759694542379208;-0.7473391595708011;0.9498448325187389;0.12069297558039316;-0.7661556212732133;-1.547655432786441;-0.5400643948101952;200202;"false"
-0.883558504097569;0.8840490369187272;0.6005605816529724;-0.7157932449288616;-0.0014690247915308814;-0.6495876393162844;0.02003608435281561;-0.7915041266708385;200902;"false"
0.13790426247207666;0.11263078635884356;0.26443645521286735;0.37542586632597125;0.836041660488495;0.364975846884528;-0.20396541565963464;-0.033954704106110255;200503;"false"
0.18138729027217657;-2.6427581079633264;0.5972739943346013;-0.8077379794981013;0.4636671853721822;-0.33730711344003395;-1.1295199220375707;-0.4947585228981708;210304;"false"
0.16707248125329985;-1.6929887828094299;0.62659199595315;-0.6312180395086712;1.587240583756119;1.0585072747166846;0.4219797287012659;-0.4805127184528986;210513;"false"
-0.3085446358649366;0.5101447771701367;-1.3965948802611265;-0.7234997904548602;-0.1712165333634493;-1.0432164407747826;-0.32859919349958694;0.13447288389845333;200903;"false"
-0.8881658281040903;0.040889857402042144;-0.04140998943499904;-1.0435777128681876;1.0133861352133338;-0.10312828796630025;-0.69333418491564;-0.4500321367826476;200303;"false"
-0.5241536566327161;-0.3955041390162239;-0.3838973852709821;-0.7675059569189632;-1.3900012775075414;-0.5613175801376366;-0.8542807788041428;-0.7262011938091577;200501;"false"
-1.0233095423159833;-3.1213207298292134;-1.814184147533025;-0.4020776879982102;0.23886128641505924;-1.0197017528136614;-0.03162157270634581;-0.9035787050738984;200904;"false"
-0.4792366771146778;0.03081501723922642;-0.8957195952429757;-0.9046280512927158;0.4685252749880893;-0.7044736228969658;1.20921855944353;-1.067733532859655;200905;"false"
-0.945445820119235;-1.3791128297721915;0.670173631139229;0.5690073613696935;1.312687092303134;-0.3804476116199737;-0.35188437911296144;-1.0353539266629153;210514;"false"
-0.2506054679045219;-0.021586442138313882;0.3125729483246841;-0.41462740211814514;0.9429543679503459;1.1142415515672695;0.039762003422084954;-0.7774605881229192;200504;"false"
-1.7309975315958026;-3.324774711919656;-2.6821595814399526;-0.8113787218954891;-1.592739673541759;-1.0274154710563526;-1.103537363817876;-0.7639060217938094;200603;"false"
-0.4043182449227924;0.42498098267290013;-2.284535944335905;0.4630887563975901;-0.7314138576164315;-0.44460369534185573;-0.6655161063851904;-0.5399448313908602;210309;"false"
-0.25677308717095837;0.00834545304754584;0.38276033953276245;-0.366195795933369;0.1771585745529613;-0.29094531995782263;0.2747597652238312;-0.3646151849548064;210804;"false"
-0.8765771529396428;0.23461945450522262;-2.3361728381685056;-1.3896745517723994;-0.3409518465145111;-0.6503602249328345;0.9753913250665537;-0.6845585390243185;200302;"false"
-0.1541832582520426;-1.357309013994635;0.5952406158984601;-0.4732824925886826;0.5887835774994612;-0.8759624792905311;-0.23441724612110731;-0.36626256897940596;210805;"false"
-0.19826379148687007;-0.5356427115462861;0.34713774300477357;1.1512864941709904;0.2700451170105454;1.4560679239425067;1.474345434458874;0.3650791910832742;210608;"false"
-0.3057103744379006;0.5244383508770447;-2.1248467667974857;0.13124936358423828;-1.199802398256831;-0.8615377347065548;-1.180710919334814;-0.0780282790595638;200204;"false"
-0.8552021720153864;0.847717975210362;-2.684689958632659;-1.3194695073689173;-0.25232477511874674;-0.7435757430491389;-0.7381402687982498;-0.19556301401806495;200301;"false"
0.3915883583596159;0.5731821083787333;-0.45047960915152024;-0.46893999208020876;0.14052258938484063;-0.2788876888213655;0.15328001986331696;-0.5167994858660333;200806;"false"
-1.8752475012913;-1.593282365716951;0.586422948651662;0.09486975588543478;-0.3974164279489307;-0.6357370513633677;-0.38685835387679784;-0.0622709795583602;200110;"false"
-2.570081868147574;-0.2080220444142412;0.5617589906572185;0.540952554848471;-1.3425044274446183;-0.6707375426938581;-0.4961776943329618;-0.9607601422674698;200106;"false"
-1.5382717114030644;-1.8472210295499814;-0.18594157218699434;0.08250585928930744;-0.18670066518796685;-0.3837923813275222;-0.5891809313996281;-0.42650695115194864;200102;"false"
-0.8095289964944302;-0.9968203396910064;-0.038915662485508075;-0.49076014557480824;-0.6473418225040566;-1.041417915136649;-0.3223375825866899;-0.523113775299239;200101;"false"
-2.4520062407280654;-3.0236297330735793;0.6344125053221416;0.1283092711505398;-1.0997068005869886;-0.7749101288387018;-0.14065766285815023;-0.6874619917125558;200109;"false"
-1.210797801935649;-0.9476032515361587;0.5881976313101144;0.134876350953597;0.6866034503387367;0.8136727714175817;0.13075980637599272;-0.29807981001625217;200505;"false"
-0.5162791233994806;-0.6404638369992438;-0.8800689023489672;-0.5292491201828569;-0.41913456915427116;-0.0751599438093966;0.4856487366605766;-0.31485707800006085;200508;"false"
-0.30320947063794623;0.3677417772636923;0.41227429498168056;-1.1671500325251691;-1.2182404696697033;-0.5116566009050975;-0.9211536078882623;-0.8318541154955614;200702;"false"
-0.4425316525570972;0.3862422232499115;-2.4334047462838777;-0.3734914661362595;1.6721319928095773;1.6890942753299505;-0.09817152827236689;-0.8672523087147236;200803;"false"
-1.8258224178177627;0.30450160710630436;-1.9613747409046953;-0.94969828012306;-0.5904518020281433;-1.1115462822891775;0.7379842532952626;-0.8391908154200104;200112;"false"
-1.659319627441472;0.3342573073790619;-2.2462386863034007;-1.340544373091443;-0.13334539481759605;-1.075132890883233;-1.1541475870365503;-0.5130803782957841;200114;"false"
-0.899270725557688;-1.3112829639448345;-2.6198498091392346;-0.8198831836961004;-1.4784490808084805;-1.1206459326779308;-1.955686116202287;-0.5328211239510307;200601;"false"
-1.0474205408069157;-2.1452108527534954;-0.007517673944628889;-1.1062245066552296;0.2802458035127134;-0.27333364027296864;0.05384882952148743;-0.16873679679908465;200510;"false"
0.1036748820995704;-0.4685405515368395;-0.7604397248037059;-0.25637965655278144;-0.4330289718901135;-0.5836588276309919;0.023227677227098453;-1.275618550558357;200606;"false"
-0.5176655438526274;0.4812500227681216;-0.9154824846325297;-1.1872649280874275;-0.6384161391573687;-1.0362610548904014;0.2803377939879434;-0.4951991888280016;200704;"false"
-0.9155599620998864;0.6654700058684898;-0.7595505547649839;-0.6461195038185923;-1.0344327869257768;-0.7940516165253283;-0.13803320511879794;-0.41526977756749317;200703;"false"
-1.408348779939294;-1.2350837654066458;-2.666546642215019;-1.4141101437361114;-0.6030283202244076;-1.2147104960624246;-2.053352702918001;-0.6076928244192721;200406;"false"
-1.418460077713642;-0.4172641306094229;0.46570982263625543;-0.3706347928898441;-0.790079142167792;-0.9961292327583022;-0.11100268173194018;-0.33760526777315786;200107;"false"
-1.472077515535056;-2.3130829319909743;0.49316962724000024;-0.7988953121814141;-0.5158212394317856;-0.9604912189666189;-0.4411465740426606;-1.013295202716333;200108;"false"
-0.7487880335334242;-0.06920489087890103;-0.8428483018534051;-1.2874244083839228;-0.10127076603713044;-0.9268881234451549;-0.9823387174586797;-1.0897819438276992;200910;"false"
-1.8550954770361032;-2.18860005675935;0.5984332611791718;-0.015531850754240977;-0.9162047274857038;-0.9971893569393484;-0.521632931776438;-0.16905015928245498;200103;"false"
-1.7040265687107952;-0.9036176805229102;-2.688824656523459;-0.6448066993059127;-1.6157710517259833;-1.0253869977438737;-2.5173450865600833;-0.6425660859274621;200405;"false"
-1.5626389451713232;-1.8964390648520728;-2.6664105622336214;-0.542762500724268;-0.780537037729179;-0.8865889494212392;-2.024746923291496;-0.7396689457026749;200404;"false"
-0.17470439950056801;0.7533799491748447;0.5717497992487865;-0.16132567487771327;1.1476945392263809;0.22669550392460497;0.30765754225947656;0.084273749249505;200807;"false"
-2.646710467892314;0.8222768083335626;0.5386930488698953;-1.0757567745527576;-0.11179215178209327;-0.9309269799666079;-0.6881586168844298;-1.275618550558357;200513;"false"
-1.5452928683704574;0.4720566343676945;0.38140986959972456;-0.9479173794088215;-0.6198347869991376;-0.4607711106121475;0.04833449684504389;-0.48516235793978607;200514;"false"
0.4050020157320892;0.14196231713310078;-1.7875429450023907;-1.0965040995029796;-1.2240429367595347;-1.0172600411676291;-0.9331315590347138;-0.9257202359096234;200706;"false"
-0.5848970195379762;-1.0913066139908059;-0.7261430520522522;-0.25772569338665935;-0.40045987773273695;-0.7522566267991587;-1.1350818651798815;-0.5885072491193518;200511;"false"
-0.13753588811677053;0.48002711507792417;0.4066186416830955;-1.1883475763174112;-0.8877845264743593;-1.067049183248087;-1.0459158326649647;-1.1098723877985812;200205;"false"
-0.21861983234823995;0.8587368937676294;-1.1510852018281301;-1.0379275393637806;0.5452949790335683;0.22407333398335594;-0.4401092139397139;-1.0545427045091953;200305;"false"
-1.1439047151117478;-2.1042703053666765;0.4600699359403751;0.4311116003451167;-0.004322640036692388;-0.19816128754705836;-0.431694939028939;0.7412552107243703;200105;"false"
-0.9757983338363402;-2.5668651407132774;0.5396108190109433;-0.36585922097314905;0.2390451185394292;-0.14099289690637742;-1.1012317974403794;-0.4195344745696008;200104;"false"
-0.2669918795510387;0.42757395671323195;-1.3504327725278666;-1.1059697716741264;-0.6752718111102904;-0.9611276120700417;-0.5579680469040381;-0.6617160384041679;200203;"false"
-1.8282552736923938;-2.6476511171232713;0.531803654344429;-0.4208611433259587;-1.369743334672872;-1.0892092524434869;0.7975374710474953;-0.3461556424973412;200111;"false"
-1.5311592416933455;0.4788590273876318;-1.6770804575702327;-0.8547500977320662;-0.18479153862938108;-0.8573629976824426;-0.7486375179522871;-0.7284758763798447;200304;"false"
-0.67429488756818;0.8358775125294409;0.2066644086604161;-1.3090189530505927;-0.6599262767610207;-0.9161799862951173;-0.35035152015959864;-0.9728041038623554;200907;"false"
-0.36074951801376237;0.7314397390431766;-2.3663955233706955;-1.1487548872551763;-0.4283394566302436;-0.5618174560514707;-0.9078547967972674;-0.865061400489297;210308;"false"
0.1894130393477545;-0.707856274942312;-0.6713480737136195;-0.8388048308040983;-0.844765128876221;-0.274426436133607;1.1038299979029167;-0.215821168444216;210507;"false"
-0.7758197355554266;0.3997754374537107;-1.891256361244567;0.38059543952926744;-0.679747839062221;-0.11957234670599086;-1.1625082626496155;-0.5347665747327817;210303;"false"
0.08924141602606551;-0.0026558196974559756;-2.641974552840461;-0.8529159127286802;-0.8209735290986236;-0.6699964846982756;-0.04445241664284854;-0.02882386176539839;210403;"false"
-0.039574591391415975;0.19993402664126556;-2.204064817201019;-0.5519430904538094;-0.3428432652703715;-0.2011000929716564;-0.5090385107078782;-0.27054088670793736;210404;"false"
0.06592808600173466;0.8585383131539405;-0.16245112087285843;-0.5772796537324667;-0.29659107143493424;-0.41625214102728614;-0.5248262701779883;-0.7142187651124625;210510;"false"
-0.17751241754655328;0.8206438018883522;-1.8040741776504692;-1.2180629740754092;-1.2654700562568406;-1.0238826424768408;-0.024625785558340312;-0.5243129860964647;210101;"false"
